,,0x3e1c,0x300b,0x1805,0x1004,0xc02,0x99c,0x802,0x6dd,0x601,0x556,0x4ce,0x45e,0x401,0x3b2,0x36e,0x333,0x300,0x2d3,0x2ab,0x287,0x267,0x249,0x22f,0x216,0x200,0x1eb,0x1d9,0x1c7,0x1b7,0x1a8,0x199,0x18c,0x180,0x174,0x169,0x15f,0x155,0x14c,0x143,0x13b,0x133,0x12b,0x124,0x11e,0x117,0x111,0x10b,0x105,0x100,0xfb,0xf5,0xf1,0xec,0xe8,0xe3,0xdf,0xdb,0xd7,0xd4,0xd0,0xcc,0xc9
b 3 5,No.2 spread,22873.186399607654,21575.32332440715,17944.92301341323,12711.063402496085,6911.76165595925,1888.2091485267813,2895.2825282291246,4933.511865457606,5161.894094833766,3888.8981776674036,1871.399313130551,1243.1695528135476,2638.093264223935,3326.2723452426494,2997.1361993796068,1855.1703427149,333.98349198482737,1069.792289806786,1949.5911504041312,2101.0432096342956,1562.1075143741064,579.8087063002956,495.49078077720907,1292.8048740818747,1582.8483882259407,1304.7739614841325,584.882565448036,317.6746249770209,1099.421299674423,1514.1094645101514,1445.5379644696777,939.5441817741404,210.07409559566867,620.3030498961816,1140.2760376988024,1267.8277291276725,977.8821023351958,384.4175885453924,308.52884427156033,866.0322756565879,1114.0326743615897,982.4499677913599,529.5723770505341,128.00761113613908,676.6592730546054,1017.0643684100802,1020.4048635525602,693.9817956356925,166.1157776389911,436.65333998653364,851.319392717157,978.5514497821031,782.1281197600956,339.5846988478537,235.19838959072686,682.4921886056608,901.2153712900803,814.2500668467495,459.8882115701701,136.20166380140805,558.7873567139801,844.1508614440853
b 3 20,No.2 spread,27092.67834814849,25610.18864462639,21465.50341522691,15502.428341499755,8953.960550401878,3578.5510948679484,3610.1422034337797,5620.183004371546,5907.600306437445,4573.053017863665,2471.144546294611,1682.7914833745185,2943.314105506044,3625.8689290571265,3224.758212429277,1949.0360132180062,424.27827248718387,1373.739609659902,2298.5369977671344,2418.6532603935993,1780.141806822862,727.2036843078102,770.3900221478135,1594.1803309716554,1888.7236841226118,1545.1035363356723,722.6334941763339,449.9373795489299,1300.0454889030505,1770.6912073769247,1693.34581217503,1126.7867122013927,386.9458759725139,751.7066151523202,1311.7736963225777,1443.726792244333,1107.6954770975083,459.3102678868509,460.0808764174635,1060.6137263486514,1334.6818288039872,1181.062397642872,678.6547701843895,296.52434006008207,808.9889766518107,1185.185920809316,1187.1397049353614,821.4419264802693,290.3619237197342,551.3154952209279,1001.6567691953115,1140.278370299803,916.9177484321751,444.16535833558345,373.30611400829986,835.5226811909814,1075.982759252442,975.0737647466075,586.318009691308,295.27344071678317,694.4280181225643,1009.2708476189973
b 3 25,No.2 spread,28998.697476628535,27418.032769740683,23002.43156524353,16664.714870605887,9758.666889702328,4305.516523434063,4316.744586250016,6264.070296547733,6501.16969378613,5070.840079445703,2933.25470378259,2225.497725244765,3421.737363865033,4085.6431728847,3627.8042475863062,2268.1881601319474,807.2105196886905,1562.2870178732333,2509.2165478022703,2635.1392109394437,1960.6044087371329,874.7599902262327,889.9118766652646,1733.026504676172,2044.5046509510362,1683.6063053727955,836.4383203670191,575.3693310215558,1425.1136005063793,1918.2603949765967,1834.3444368109729,1237.6055606970008,507.00046973293666,865.6560220887818,1444.2574200898332,1581.2297292253534,1225.7554618098218,567.1460013094905,561.9814089496984,1168.7128222736847,1457.0182545179293,1295.2490295249117,773.1111955163676,401.38058830352145,897.6034820899702,1290.3808315122913,1292.6014190050214,910.3512987157067,390.53759020516867,637.4550822565215,1099.8088328893552,1244.3810202817835,1008.9775043872296,527.7156702392869,463.5725808843603,927.9664250651374,1179.620242228206,1073.564894338113,672.4960977766748,394.78107946991514,781.3617318437495,1108.2942515802956
b 3 30,No.2 spread,30399.726978105584,28758.795994886284,24175.70445598125,17600.65966429558,10442.466125886449,4760.693191247552,4462.906470490946,6363.525039439593,6591.495419780605,5135.565228078832,3032.170373560232,2515.657865315761,3747.0180680762014,4382.903556745638,3865.2228471339595,2446.1094475487125,1057.5551653470754,1779.9283897042812,2712.3024179979566,2815.3775390113947,2103.9414350599586,1045.7070864814655,1132.0274425993498,1963.4644928970615,2273.249860998788,1887.3857105434327,1002.692231141211,632.0165163228238,1464.7891838467424,1983.2586672827729,1906.5420690065603,1300.9761789399938,587.9444195265409,950.0068602145936,1535.0992165862858,1670.3471806178122,1297.9477815076502,628.3927240893742,634.1376789638094,1250.312490656156,1547.2115997574233,1379.3911220694356,849.4564495139562,504.31931184696504,986.6422914934105,1385.1545285711354,1383.927906778757,988.1726145164297,473.11954164375794,706.8612064091578,1175.9578351028536,1324.9527818579777,1082.0133158269398,595.9157486210274,531.6701162371234,995.5448720407171,1254.1899009532835,1144.7865396525792,736.987681586366,471.1151452732532,852.6895770060714,1187.343139707524
b 3 40,No.2 spread,33373.28961054313,31623.025513547796,26734.776282686347,19724.612761855755,12105.19969973483,6020.9753149801245,5038.492627475884,6757.631767708105,7007.242246154027,5547.926490174857,3418.9970543237923,2796.7784129524603,3945.649231797303,4567.768466259916,4024.219156011378,2575.8486806566934,1270.4612435598751,2014.5514281271462,2943.6377182874,3030.770670494262,2293.7997079665342,1274.8795108486945,1385.0682103841916,2186.2372854813666,2477.0653741424044,2052.5590725721368,1131.0751401734362,764.6660421880036,1591.8730335046703,2123.639694165573,2035.7085341218187,1402.9522309426225,709.455158141512,1089.6269603029507,1688.6749103304448,1825.1677807626033,1436.4343365813247,771.3698715085577,773.158874157185,1378.2044554398403,1679.379060702529,1499.4011280612108,950.688883341895,609.3164811378658,1085.2113840383483,1495.6412634925287,1492.9679913412247,1084.2838792992322,584.7903410703589,817.7951790537242,1292.6835951379799,1444.2967870485988,1190.598070244317,702.8908684418207,644.9369636787455,1104.2936672309088,1369.040475499927,1253.2009321610367,835.084170069768,577.8842192171905,953.4493296402039,1298.0103890735763
b 3 45,No.2 spread,35009.8286596201,33197.48975792644,28136.996054371954,20884.13203317791,13011.366773440977,6708.664652874479,5381.23167676328,6948.999990992747,7163.246346824586,5661.655552256445,3485.2989303776203,2848.971596851498,4003.828945433984,4609.497748631273,4029.117138646421,2567.633331288178,1447.6123635408949,2311.8090355231143,3219.7918360731865,3259.742107224919,2477.9748263721854,1497.5826977265012,1659.1174628220465,2435.737869081721,2693.428268873391,2218.27481204505,1264.7391123111802,944.8057478236088,1769.837690116732,2307.374451788378,2203.6485333873748,1548.1626661349746,888.3294782895254,1264.8792471517263,1863.1264845528467,1993.0860995131097,1582.1686478512195,906.9682493008582,896.1098955752695,1496.9419758981355,1804.0580118425842,1615.3849257290346,1056.6027260268613,733.1727294633297,1202.913414801802,1620.320282831229,1614.3546559372833,1193.7036098392202,704.7091885961871,929.7587921973619,1407.080203673021,1560.3186800745996,1296.924324651686,807.1257316936833,754.1607708938071,1211.958305463845,1482.8957882723869,1362.6936874159499,938.0072826744708,687.7930841815825,1055.6662159626271,1407.1019025776554
b 3 50,No.2 spread,36835.05666381256,34945.85580044706,29672.672750434638,22122.718511306473,13949.865639828658,7442.976605297474,5911.474640606663,7357.770941072726,7525.815106552753,5969.382571706296,3771.0678493792657,3160.354891007618,4299.62435291205,4888.053460607108,4272.780889199896,2798.4490791931594,1783.827992232086,2630.745820255198,3518.487352849556,3530.959061118235,2715.911026216628,1747.6823530033857,1911.4567720845976,2675.3747096003335,2921.0264837599407,2416.3434480005644,1445.1423936785864,1133.4982739536104,1942.0824664090826,2490.5396200389164,2381.8534081946746,1710.5482057183124,1056.7392947072897,1409.459620738892,2009.1199715511711,2139.3604792621436,1714.289164810618,1030.405351560693,1007.9549677182582,1607.4314647426183,1922.467223375894,1729.5058308798853,1165.9387889110121,857.5570986314075,1321.1080308380112,1744.4421297400522,1736.4013472571992,1306.0589390495043,822.9647254751872,1038.556345082119,1517.6621406630884,1673.1066888137555,1402.3091295323925,911.6502650063545,862.1973280649815,1318.5052352574783,1594.7148250782063,1470.8521601061802,1041.27467489812,797.9934269966568,1160.7606555367647,1518.0936016604423
b 3 55,No.2 spread,38252.07155385265,36323.961819650314,30940.635284744956,23227.930645117878,14864.871967348241,8127.1354657904185,6190.263576700871,7465.891102177172,7640.907219783989,6100.330855616097,3862.4827451532833,3111.3890823828183,4199.0473771400375,4800.0308891695395,4206.312466119755,2749.164185226792,1751.6779546556836,2615.3300455692192,3502.2684366602134,3511.9978363524524,2703.564230699621,1777.8569821310061,1993.0205620006423,2758.115053874376,2993.0576263982002,2475.067010076425,1495.6916125005794,1174.459249359701,1970.5141851106619,2515.4054533901467,2400.8243355621316,1722.1144560412683,1069.8866233597641,1432.8280737093585,2035.837456020272,2164.0355797417437,1734.712875048967,1056.4248170622925,1051.7750448230438,1653.4502548756052,1967.6337731005672,1770.6268688495045,1203.8656887605703,894.7318726181866,1351.4749805817173,1773.5768274669713,1763.1458784188983,1329.2561119465713,848.7128861757609,1067.2819869537589,1547.6759249199047,1702.7307023978378,1429.2950743431654,939.6914831909904,895.3970418562453,1352.2070156036484,1628.9398086670037,1503.0399754533107,1071.4379753755418,829.9067427273951,1191.8967661890883,1550.9436726104602
b 3 60,No.2 spread,40128.51777695626,38122.94382414304,32525.01733710387,24511.031219934,15835.999053412643,8854.539350547204,6684.6106936692295,7816.762696272245,7928.91561127986,6325.931647066279,4078.181079681601,3431.591548652529,4562.31115878752,5163.540813592135,4550.060455464224,3114.985171885989,2240.589158770665,3047.8984421929927,3888.7798745689815,3856.401480490675,2994.9962622672065,2017.0422239319882,2160.0689034055317,2900.8463329734323,3122.4372784904467,2578.2549035676043,1596.1154210645545,1359.3841119291799,2186.066126634504,2740.3954985093696,2614.0671908519394,1920.340948865033,1288.698466892557,1632.1247810268583,2224.2887336186586,2341.2275039964024,1889.323853556364,1203.1174611309573,1200.1115792423002,1802.9940489949638,2122.9416430835654,1918.7875783340166,1346.883856533166,1051.6944824764141,1500.1886184087064,1924.851117372172,1909.5079924574065,1464.9868315766873,994.0445304585907,1209.775235685083,1691.896978807213,1848.026382388378,1565.9877776352623,1075.1784082527822,1031.155322196164,1484.1610843517358,1765.1767347059827,1635.1177109285443,1199.4125123614774,966.2691501106433,1324.9071818438924,1689.9506139394111
b 3 80,No.2 spread,47841.10977750219,45544.05094248784,39134.472382001,29966.105752277388,20054.667508926756,11993.783904525344,8757.869157045563,9274.315547943195,9211.623656088592,7505.22022673046,5320.886318892871,4863.888541260087,5993.058885035372,6579.079362781729,5914.89430643178,4455.708861825548,3528.865238973264,4026.7703353508696,4688.630225521001,4526.856679194237,3564.3982955341426,2657.3476110973024,2957.755717880921,3754.9750193522123,3966.3460893593024,3364.579903595181,2391.7864260621,2181.1906157957046,2922.775145242852,3447.5678871145947,3261.2890250728865,2496.9931000708666,1878.7699899357553,2227.8995774284354,2838.163228026047,2951.856162231873,2464.637914509773,1789.138350443122,1789.7759526821965,2372.1854554119072,2694.2204103386393,2463.9913976462694,1870.678381547621,1584.9981180371594,2005.0602235331344,2435.8549508118936,2410.2388185834066,1940.259556686695,1483.4890917904152,1684.3942476867571,2168.5729134617627,2328.279150130299,2027.3022134785053,1539.7159117078313,1503.7346997736984,1949.4576840227944,2239.6840333923233,2096.9795484208125,1648.1575809550482,1425.3984944512958,1772.865911286026,2151.893306460842
b 3 85,No.2 spread,49581.72085084432,47235.447353415235,40686.39874785056,31310.252672781833,21147.700192040276,12779.43455122448,9109.533496641228,9353.659311664998,9228.26331390287,7503.05090829772,5303.724356109362,4873.236983565393,6056.630041738549,6686.689527413926,6060.735341352795,4650.697054225637,3769.057240304191,4239.223527159201,4860.9396863984175,4669.2140484149495,3683.661052928777,2761.2584944937644,3045.434471757705,3837.6730844408157,4047.2900207519137,3439.9483568266637,2461.9269933125834,2244.8345320315775,2980.914236810923,3505.1074265940824,3315.5140109509343,2547.7340444977144,1935.3084721561686,2289.969426117874,2902.631687757224,3014.9183468911647,2521.9645911344483,1840.763805657814,1834.6679968417657,2413.67760139539,2734.4549755010166,2501.343964157214,1909.7179337203427,1638.4412762185214,2067.957259912589,2501.12852349977,2473.426483446407,2001.505691145479,1550.791318453658,1754.1487147138876,2237.1746011521846,2394.67181833587,2089.8520001319007,1602.5834891586194,1568.8522180500518,2014.0165827791438,2304.175851422005,2159.174709454622,1709.362859063347,1490.2868435576534,1839.061336222671,2220.238501392147
b 3 100,No.2 spread,55612.34644964895,53043.43237836995,45872.892897461614,35608.07128314919,24485.635759872068,15294.4095579462,10981.23846998043,10857.06700481364,10639.09638922657,8878.155895923344,6662.248370273716,6075.052664691098,7058.251719703051,7607.917688476066,6935.391450002333,5508.989528835016,4629.232788848105,5027.838213607529,5585.555913925954,5337.577923584161,4306.040351240368,3382.378895690493,3636.434358970824,4400.918574987444,4587.084712238613,3945.1653694558413,2968.2064750543727,2772.1583560297945,3490.0344991703596,4001.0843118297907,3777.8929487361343,2975.011533445367,2373.3375833722534,2735.1444041199115,3358.114547601075,3468.0511792889106,2954.638885650326,2270.447270932415,2256.060052327403,2822.879143492947,3144.805812401697,2901.618072068261,2306.5407986041278,2043.7554613077277,2458.46984030163,2889.094312098,2851.835056894939,2365.0016531810543,1918.1806764714088,2114.045463875751,2596.5695090575705,2754.3196473318594,2438.3212709431364,1949.4938429485503,1915.5144565007301,2357.084889114777,2651.9674601254014,2501.144264974388,2046.2271414046152,1832.3298997058282,2177.1669054548497,2565.058617026949
b 4 5,No.2 spread,22857.894325549678,21559.544944847592,17928.038133927665,12693.477227930875,6895.841838628188,1887.9211322452998,2915.9259286151205,4944.844774532549,5164.750919073061,3884.8533365944195,1868.1407297737255,1269.597459463056,2663.122764755583,3346.1941702207273,3009.7120501001996,1859.1756868995878,329.72158969086536,1080.2014579792897,1963.2839635843543,2114.6619308783033,1572.7320321939292,585.6245345441924,495.5205836218168,1297.378781140096,1590.3815914849495,1313.1725126723748,592.1978001290615,312.4677972904203,1097.0685185742952,1514.16625304333,1447.1246305012924,941.7146180202637,213.0255603295575,620.3555594164801,1140.6444573895594,1268.256657401989,977.816007586866,383.5537215673895,311.10431117809946,869.1263377241158,1117.1770069772992,984.9150741004577,530.8722332142901,130.25098717823013,679.1272632275894,1020.2430550839358,1023.5274211592038,696.2659042138405,167.3860994537701,437.8111155644853,853.646105950033,981.4971234858453,784.9599650942794,341.8309894902842,235.41096294623463,683.3481188499388,902.8267513641744,816.1570616527813,461.7883648306102,138.53450226178327,559.6271978414692,845.2272183314469
b 4 20,No.2 spread,27062.059010993646,25575.228919491237,21419.811428606714,15446.73335563373,8904.814864391821,3618.6646656266485,3771.427580250972,5745.015514197305,5996.171873551518,4633.440034752196,2540.651719908031,1823.8275914991598,3063.6171522193886,3725.672065093374,3298.052443574704,1989.8100674476054,441.687148492184,1406.3725083538209,2350.561885809369,2478.61986273373,1835.5693280796509,763.7496701173757,750.8542462775528,1587.1394082518718,1894.1567374364947,1556.6399744256296,732.6083836707942,441.46190898957553,1299.0733466543309,1776.5177124686543,1703.7326783733506,1140.5102471752161,414.30324396991523,766.9126341854137,1323.819023891897,1455.1345962291646,1117.3571533909653,468.3938198318844,468.2325786937571,1068.8914582929015,1343.750406843862,1188.8723921561768,684.5107540979026,309.0146624187813,821.5623696794281,1199.2402115556408,1200.4677995037937,831.3630012702762,295.61381588370153,555.6758859621659,1010.4783983010257,1151.8264112703391,928.6952781983224,455.0563227454549,378.32582636526246,840.5894137670465,1083.56256432553,984.132925221092,596.5135010424574,306.5624204099296,699.5771413126827,1014.3388326662492
