,,0x3e1c,0x300b,0x1805,0x1004,0xc02,0x99c,0x802,0x6dd,0x601,0x556,0x4ce,0x45e,0x401,0x3b2,0x36e,0x333,0x300,0x2d3,0x2ab,0x287,0x267,0x249,0x22f,0x216,0x200,0x1eb,0x1d9,0x1c7,0x1b7,0x1a8,0x199,0x18c,0x180,0x174,0x169,0x15f,0x155,0x14c,0x143,0x13b,0x133,0x12b,0x124,0x11e,0x117,0x111,0x10b,0x105,0x100,0xfb,0xf5,0xf1,0xec,0xe8,0xe3,0xdf,0xdb,0xd7,0xd4,0xd0,0xcc,0xc9
b 19 90,Shock kt,336685.63421442366,328827.9246440818,306469.79844894574,273055.2667812419,233681.04743884658,194193.53127334072,159951.35685250364,134243.74507316714,116983.03524760324,105267.12727457439,95908.8167465646,87354.44442632965,79628.57023963364,73232.5612331329,68221.20029139957,64099.8955108084,60335.559105166954,56768.75999769574,53558.89128425136,50855.69067865678,48584.61033001635,46530.493758232835,44556.52393922646,42695.61538215946,41049.836069395154,39642.44521726635,38387.5090141084,37186.886883290994,36024.20860422296,34954.85230973564,34021.013019974875,33196.466661339866,32417.7569993364,31653.628524026914,30929.265746904915,30284.563786917104,29721.38641049057,29200.82614997396,28687.800855082736,28186.63470259667,27728.313756657408,27328.902133945445,26969.526250525705,26619.13559323333,26269.715274580936,25942.07245242373,25657.803984481674,25412.403880056023,25181.006138347988,24947.92025911379,24723.752970856058,24530.75848297855,24375.1956051839,24240.002820457532,24105.666309853168,23973.245803264475,23862.136574896664,23786.012019783768,23736.2537159341,23692.674333963787,23648.02855398932,23616.569698031395
b 19 95,Shock kt,356016.85195580986,347711.38126594294,324079.20256532566,288760.5270610329,247142.25196877721,205403.14781369944,169205.59492494786,142024.39281934142,123767.03894417007,111369.0767551596,101464.64631085025,92412.33850259263,84237.52829942011,77469.66924072299,72166.91438034557,67807.01873209461,63826.54696081489,60056.27646003811,56663.59909315754,53805.9166282271,51404.185068390114,49231.25351971124,47142.87226812917,45174.03353614052,43432.694899725335,41943.512556779686,40615.73631602357,39345.621139561204,38115.70958784315,36984.331974225664,35995.99682270636,35123.077404774485,34298.68332378556,33489.90147675415,32723.355590367806,32041.150850923612,31445.209200629888,30894.398335584,30351.632582504502,29821.45027447856,29336.563604675266,28913.950428448286,28533.70598444012,28163.053765418423,27793.51355833591,27447.01862278216,27146.337999201158,26886.699456252754,26641.854166725065,26395.249334678803,26158.094472018984,25953.8909746435,25789.249281204553,25646.15692586968,25504.009587404787,25363.92138673095,25246.365545603418,25165.77955254714,25113.071282045876,25066.9342869773,25019.71971220905,24986.47000355051
b 19 100,Shock kt,375483.55846759526,366727.6310549265,341813.6939078253,304579.23194707074,260702.89425352542,216697.62173459752,178531.24623392787,149865.5356273573,130604.00472203635,117519.93027253966,107068.20642379286,97518.83053761037,88897.02522646199,81759.15379823375,76165.6482243538,71566.13599028652,67367.0668001727,63390.0333472183,59811.09030849449,56795.83735146041,54261.01520231786,51967.46759636301,49763.28902925454,47685.254525903765,45846.977518175,44274.43211644061,42872.141804959814,41530.94698769083,40232.496294286524,39038.19073150434,37994.852875092096,37073.344282250124,36203.178339295446,35349.63647085335,34540.69116986185,33820.637883152674,33191.49559590822,32609.972646272825,32037.03501775008,31477.45740746387,30965.66601749633,30519.521843228125,30118.062221438726,29726.777639744312,29336.7380634016,28971.032463907686,28653.631677997953,28379.51391801722,28121.04581866278,27860.796014297026,27610.555102841994,27395.053524115945,27221.244248669213,27070.164093978823,26920.123498492154,26772.29577994085,26648.23315379128,26563.13481629449,26507.432093936313,26458.69901001956,26408.8859726263,26373.82896208691
b 20 55,Shock kt,193692.1208268451,189159.93488736416,176265.72615488537,157000.4391717089,134310.6837554833,111576.62988053959,91894.69823049018,77157.49745190679,67294.74382163965,60610.80916258508,55262.12504872334,50362.36245237808,45937.91836226671,42283.952951314626,39430.500326000314,37087.986819491234,34946.805857083426,32915.32718200652,31085.794562656825,29543.499016956175,28244.036624261335,27063.23531833717,25923.667650424417,24846.31689604324,23891.492878034056,23073.143807431312,22341.664645175926,21640.33347976293,20959.763027804718,20332.084970194435,19781.83575229197,19294.047042625665,18832.298954352216,18378.873335651708,17948.74758171177,17565.379925661346,17230.09848255836,16920.491675011857,16616.304187649235,16320.133268517111,16050.049730774677,15815.427999414977,15605.294205920984,15401.554231040172,15199.474129457973,15011.049286194355,14848.713838940752,14709.731317261738,14579.562312936381,14449.025748469996,14324.19857147848,14217.855809489563,14133.422292515315,14060.780515235736,13988.435529340784,13916.87114145878,13857.212018096921,13817.25330637072,13791.874347713956,13769.281748646712,13745.217293940324,13727.902123139746
b 20 60,Shock kt,211801.6792864807,206846.740487331,192749.96910644986,171688.52701554957,146884.56980488225,122034.14409719736,100522.44804179449,84417.52864579787,73641.17436772608,66339.6931907196,60499.10956039235,55151.65950476162,50325.855718169114,46342.48004795093,43232.260808087005,40677.81974693752,38341.13248049127,36122.58625522237,34123.02833514116,32435.447976610947,31011.41260345292,29715.731827537787,28464.328381331994,27280.421360434768,26230.054585141588,25328.702180137258,24522.54067713186,23749.954330961715,23000.88011466801,22310.44612522459,21705.394394542218,21169.28963222652,20662.249947733588,20164.789367610192,19693.106703167698,19272.677107894604,18904.86584655909,18565.177480824615,18231.498740213545,17906.66087322989,17610.3767316968,17352.87076817719,17122.172648807253,16898.550289335966,16676.84916730522,16470.1618243387,16292.051835680755,16139.525872781187,15996.710585583825,15853.576580749546,15716.739708473478,15600.124480398865,15507.459711964766,15427.707125856536,15348.330310184567,15269.86138870433,15204.438504118296,15160.565031618438,15132.653628751379,15107.83812382624,15081.473176517848,15062.527500427585
b 20 65,Shock kt,229827.7311863704,224453.2258433026,209162.65692368397,186317.13599791817,159410.9613853876,132452.14055824096,109111.41837879235,91631.73389370069,79930.21006820207,71999.42646969407,65656.6110445646,59851.58328731545,54613.86121921468,50290.246582892,46913.711945012416,44140.221246542016,41603.37078931059,39195.11946247347,37024.74570598646,35193.095476461625,33647.74129635966,32242.126917128535,30884.97627982541,29601.246876139816,28462.33361200519,27484.90393935303,26610.606050617596,25772.68468267219,24960.25241296992,24211.380120922226,23555.041863633327,22973.420204388414,22423.286328165028,21883.508324904025,21371.62746596272,20915.25521078976,20515.899291262125,20147.052858933606,19784.77921077153,19432.15263300232,19110.527854753913,18830.976624546645,18580.52484546342,18337.790394496606,18097.18650148445,17872.89774911448,17679.619927147316,17514.108889510746,17359.161688370463,17203.902493220132,17055.487696594922,16928.994193618582,16828.457390959848,16741.91824280813,16655.796500508543,16570.67015683678,16499.69041010217,16452.07049556302,16421.7584583636,16394.816936085484,16366.214787012805,16345.669688238708
b 20 70,Shock kt,247771.7474129774,241977.97274567536,225494.45608401333,200866.18973254593,171859.70333017362,142795.5337996986,117631.29140497632,98786.35343974266,86173.20254394105,77628.51500208354,70798.26732157556,64548.43136439158,58908.64679181725,54250.95631822958,50610.23977832065,47616.26743499493,44875.242184875184,42271.757521341584,39924.55059474751,37943.31959576018,36272.43511016527,34754.36821581862,33290.652471789486,31907.747352134662,30682.006900939003,29630.795581278442,28690.727154082626,27789.498968242868,26915.139253483456,26108.551676997995,25400.975188362143,24773.361591733606,24179.349825964808,23596.380798489103,23043.525329617554,22550.666507097616,22119.52097501829,21721.563703416206,21330.97226612306,20950.974074410595,20604.471732756523,20303.30367275846,20033.437893772974,19771.819957579686,19512.436487626135,19270.588620799896,19062.137651383153,18883.62071722198,18716.528293337564,18549.148876759915,18389.17947190697,18252.842706947922,18144.471541701587,18051.178409020675,17958.335045021624,17866.56518921321,17790.035961871374,17738.674308040347,17705.96645152163,17676.90453552362,17646.070521305504,17623.929285952905
b 20 75,Shock kt,265859.135724492,259644.7801189264,241964.64145252423,215548.29047144487,184435.34483540314,153259.35510297128,126264.2162748708,106044.03366771966,92505.444789289,83330.07006716637,75994.37373019553,69281.77118003817,63223.26542893267,58217.8714386911,54304.03697943208,51085.91290539197,48141.65531994989,45347.19316174616,42829.17340660607,40704.51001625789,38912.95390236657,37285.157513255086,35715.269146309685,34231.56868952949,32916.046576851084,31787.61926771727,30778.64853418204,29811.797782505117,28874.216520605332,28009.595938996597,27251.216019974254,26578.48225806819,25941.5952259609,25316.343552163948,24723.200912846252,24194.277662459343,23731.51266833649,23304.407512307007,22885.307272364265,22477.642696682808,22105.911950979946,21782.768078561767,21493.16627586977,21212.41452400377,20934.090898160714,20674.611459071883,20450.982265007617,20259.48791108063,20080.27656221182,19900.775003218136,19729.21152881857,19582.962337875797,19466.677099141907,19366.560566242988,19266.95031209239,19168.518795135387,19086.442410984495,19031.350324608014,18996.256567050055,18965.077799936338,18932.010134193653,18908.270037996168
b 20 80,Shock kt,284084.30960318836,277446.75859242375,258562.5147076131,230346.73226009452,197113.5531975796,163811.10253457277,134970.9607839971,113363.13116940735,98889.4347777189,89077.09110429097,81233.04875957753,74057.73383898872,67582.78937326204,62233.01918443651,58048.97631799235,54608.09333176776,51460.10556907939,48472.46560401777,45780.22801843946,43508.193404538324,41592.18667684206,39851.552692400815,38173.26659539321,36587.363196547834,35181.211576319736,33974.947629535855,32896.403472502585,31863.068078307682,30861.21526655781,29937.427498997433,29127.168310438105,28408.414571843987,27727.97792086967,27059.96892024543,26426.185335899063,25860.86900707497,25366.10647921562,24909.39779103543,24461.274654037465,24025.41960949514,23627.979773165822,23282.459728545287,22972.810938020273,22672.68708743149,22375.22731631714,22097.93291009767,21858.936553415995,21654.268121422883,21462.743879213675,21270.9434281549,21087.63658735333,20931.35442420963,20807.056331027597,20700.028927071246,20593.567359729834,20488.390235954317,20400.68645602409,20341.79376723168,20304.25970886221,20270.92756426427,20235.60564073471,20210.257955514677
b 20 85,Shock kt,302373.93443962885,295311.805047386,275219.5595600932,245198.65331902934,209838.81485387226,174403.94072348718,143714.29179573897,120716.11962071259,105305.94350078737,94855.73973808381,86502.3747080392,78863.10071515011,71970.19997083905,66274.31453968678,61818.21315160592,58152.80901341877,54799.65719453425,51617.94465513245,48751.24574271042,46332.2069611475,44292.5502581758,42440.08400079094,40654.39291610531,38967.06616779451,37470.67074151177,36186.44629135861,35037.6882484139,33936.80019583538,32869.319460580205,31884.87532107814,31021.267112271613,30255.16918171525,29530.08271861211,28818.467336561003,28143.432050567913,27541.31080029432,27014.284379764555,26527.797565596524,26050.526264443848,25586.377973867624,25163.135060879922,24795.148480620326,24465.365436928194,24145.786129608427,23829.11007569219,23533.920144397147,23279.469962734507,23061.52982199631,22857.58255160133,22653.36292009567,22458.187575377837,22291.749282160938,22159.324051597294,22045.28589469586,21931.890624795007,21819.90342794624,21726.523971045415,21663.79562746178,21623.796392922457,21588.293798059574,21550.70686334546,21523.746380587727
b 20 90,Shock kt,320673.7248769653,313187.1808051306,291887.3237069214,260061.62329362714,222574.97274771665,185006.58062132244,152465.09299497903,128073.21598717815,111722.98699183947,100631.91957936036,91766.82940968547,83661.27586424384,76347.72811989508,70302.66228422553,65571.43425206005,61678.78884474072,58118.18601896196,54740.4793495928,51697.7538201267,49130.59779397612,46966.70664880345,45002.306889108375,43109.46286720475,41321.199500233364,39735.21933854624,38373.83563000887,37155.77116144053,35988.297621338024,34856.17710067583,33812.065042411916,32896.08605757614,32083.597716399894,31314.76838084149,30560.381526170455,29844.836234837065,29206.54537894823,28647.77949999653,28131.93073028306,27625.82718162189,27133.61448632886,26684.729186995002,26294.39128590523,25944.564795876744,25605.611382700885,25269.79957686775,24956.79880612303,24686.986676884186,24455.874499513724,24239.60936790467,24023.07733087984,23816.138511005895,23639.645582179703,23499.190232011922,23378.232543931732,23257.987033429697,23139.263505364575,23040.27113756999,22973.758486252314,22931.33403045956,22893.689865769786,22853.85636973552,22825.29197586753
b 20 95,Shock kt,338976.2582616396,331064.8205731774,308556.04480815446,274923.8083861994,235308.8371413652,195606.58307468853,161215.0928136425,135434.00854638798,118150.05603865763,106424.50333078009,97052.67703642808,88483.75454055057,80750.09558721991,74354.0102820461,69343.9262826583,65219.308714900115,61446.42893477494,57868.505587740285,54646.6270426855,51929.588386209056,49641.012024824995,47565.206712158404,45566.241303876865,43678.1082972458,42003.275387058806,40564.921103346,39277.176338731515,38042.31686439322,36844.55594553749,35739.83024932387,34770.81107879918,33911.668075845206,33099.24864774035,32302.574773499702,31547.191239875923,30873.42536629759,30283.49317184577,29738.644250681624,29203.835597712747,28683.484219467984,28208.750685763465,27795.807269769404,27425.70744028455,27067.219034566653,26712.19181500479,26381.367594390584,26096.2185694838,25851.96511058094,25623.39485158849,25394.535282665707,25175.793838359867,24989.196150575914,24840.66515447889,24712.7586687485,24585.654118138802,24460.20285656408,24355.615929271924,24285.338522304708,24240.50344195161,24200.725283059186,24158.647349829644,24128.478906955588
